,id,duracion_estadia,genero,edad,ni�os,codigo_destino,tipo_acomodacion
3186,1005319,9,F,41.0,0.0,UK,Hotel
3187,1012052,5,F,36.0,0.0,COL,AirBnB
3188,1009543,4,M,42.0,1.0,NL,Hotel
3189,1007756,4,M,32.0,0.0,US,Hotel
3190,1010841,3,M,55.0,0.0,ES,AirBnB
3191,1011697,5,F,37.0,0.0,ES,AirBnB
3192,1013654,6,M,43.0,0.0,IT,AirBnB
3193,1009658,5,F,46.0,,PE,Hotel
3194,1008194,5,F,38.0,0.0,AR,AirBnB
3195,1007877,5,F,45.0,1.0,COL,AirBnB
3196,1012067,5,F,35.0,1.0,AR,Hotel
3197,1013411,2,F,43.0,0.0,IT,Hotel
3198,1008424,5,F,28.0,1.0,PE,Hotel
3199,1009494,3,M,38.0,1.0,US,AirBnB
3200,1009843,4,M,37.0,0.0,AR,Hotel
3201,1009520,5,F,44.0,0.0,COL,Hotel
3202,1007102,2,F,45.0,0.0,UK,Hotel
3203,1002561,3,F,41.0,1.0,UK,AirBnB
3204,1007518,3,F,44.0,1.0,UK,AirBnB
3205,1014057,3,M,36.0,0.0,UK,Hotel
3206,1010696,4,M,30.0,1.0,UK,AirBnB
3207,1001935,4,M,41.0,1.0,UK,Hotel
3208,1003324,4,M,41.0,1.0,PE,Hotel
3209,1003712,4,F,41.0,0.0,PE,Hotel
3210,1004777,5,M,40.0,0.0,ES,Hotel
3211,1006314,5,M,39.0,1.0,COL,AirBnB
3212,1005842,5,F,43.0,0.0,AR,Hotel
3213,1005381,4,F,43.0,0.0,COL,Hotel
3214,1000762,5,F,46.0,1.0,AR,AirBnB
3215,1009110,8,M,39.0,1.0,PE,AirBnB
3216,1000542,4,M,,1.0,AR,Hotel
3217,1012953,6,M,39.0,1.0,AR,AirBnB
3218,1004632,3,F,46.0,1.0,NL,AirBnB
3219,1004381,5,F,39.0,0.0,COL,AirBnB
3220,1011025,3,F,34.0,1.0,AR,Hotel
3221,1003860,3,M,44.0,0.0,,AirBnB
3222,1012043,6,M,37.0,1.0,NL,AirBnB
3223,1002911,4,F,35.0,1.0,PE,Hotel
3224,1002707,5,M,38.0,1.0,NL,AirBnB
3225,1008889,3,M,,0.0,NL,AirBnB
3226,1011996,4,M,37.0,0.0,IT,Hotel
3227,1012433,3,M,41.0,0.0,PE,AirBnB
3228,1009359,3,F,46.0,1.0,AR,AirBnB
3229,1013143,3,M,43.0,1.0,IT,Hotel
3230,1013064,4,F,45.0,,NL,AirBnB
3231,1002992,4,F,42.0,1.0,NL,AirBnB
3232,1004104,5,F,49.0,1.0,COL,AirBnB
3233,1003638,7,M,48.0,1.0,,Hotel
3234,1008933,4,F,40.0,,PE,Hotel
3235,1004933,2,M,36.0,1.0,NL,AirBnB
3236,1013061,3,M,,0.0,AR,AirBnB
3237,1003130,10,M,,1.0,,Hotel
3238,1000382,3,M,49.0,,ES,Hotel
3239,1007499,4,F,37.0,0.0,AR,AirBnB
3240,1011357,3,M,35.0,,ES,Hotel
3241,1006612,6,F,46.0,0.0,PE,Hotel
3242,1009294,4,M,40.0,0.0,IT,Hotel
3243,1003209,3,F,40.0,1.0,,Hotel
3244,1005619,6,M,34.0,0.0,,Hotel
3245,1013717,4,F,43.0,1.0,PE,AirBnB
3246,1002419,4,F,43.0,1.0,,AirBnB
3247,1008056,7,M,30.0,0.0,,Hotel
3248,1010180,5,M,,0.0,ES,AirBnB
3249,1007708,2,M,,,ES,AirBnB
3250,1000093,5,M,28.0,1.0,NL,AirBnB
3251,1013984,5,F,42.0,1.0,,AirBnB
3252,1006506,5,F,,0.0,US,Hotel
3253,1005387,4,F,,0.0,,Hotel
3254,1011523,6,M,30.0,0.0,PE,Hotel
3255,1006109,1,M,41.0,1.0,AR,Hotel
3256,1004037,4,M,26.0,1.0,COL,AirBnB
3257,1001466,2,M,37.0,0.0,US,Hotel
3258,1006260,4,M,37.0,0.0,US,Hotel
3259,1005430,5,M,42.0,,US,AirBnB
3260,1009137,3,M,32.0,1.0,NL,AirBnB
3261,1012740,1,M,32.0,1.0,AR,AirBnB
3262,1003951,6,M,51.0,0.0,NL,AirBnB
3263,1013782,5,M,44.0,1.0,AR,Hotel
3264,1011728,4,F,39.0,1.0,ES,Hotel
3265,1008732,5,M,37.0,1.0,ES,AirBnB
3266,1004674,5,F,35.0,,COL,Hotel
3267,1012526,6,F,34.0,1.0,COL,Hotel
3268,1010402,5,M,42.0,,PE,Hotel
3269,1005327,3,M,41.0,,UK,Hotel
3270,1011004,4,F,31.0,1.0,ES,Hotel
3271,1003329,3,M,38.0,0.0,COL,Hotel
3272,1008073,7,F,34.0,0.0,PE,AirBnB
3273,1009786,4,M,46.0,,US,AirBnB
3274,1006791,6,F,49.0,1.0,ES,AirBnB
3275,1000801,5,F,,0.0,COL,Hotel
3276,1010087,3,M,,1.0,PE,Hotel
3277,1010069,3,F,42.0,1.0,AR,AirBnB
3278,1004011,6,F,47.0,0.0,AR,Hotel
3279,1010566,10,M,50.0,0.0,,AirBnB
3280,1002126,6,M,50.0,,US,AirBnB
3281,1010593,2,F,35.0,1.0,ES,Hotel
3282,1004293,5,F,39.0,0.0,AR,AirBnB
3283,1005284,2,M,47.0,0.0,,AirBnB
3284,1001349,3,M,38.0,,PE,Hotel
3285,1005477,5,M,37.0,0.0,NL,Hotel
3286,1001614,1,F,39.0,1.0,AR,Hotel
3287,1000394,3,M,41.0,0.0,NL,AirBnB
3288,1005210,8,M,43.0,0.0,IT,AirBnB
3289,1007425,2,F,39.0,0.0,IT,AirBnB
3290,1006594,3,F,38.0,1.0,COL,Hotel
3291,1004296,7,M,38.0,1.0,IT,AirBnB
3292,1012933,2,M,47.0,0.0,IT,AirBnB
3293,1011264,4,F,40.0,1.0,NL,Hotel
3294,1004326,7,F,34.0,,IT,Hotel
3295,1005180,3,F,39.0,0.0,COL,AirBnB
3296,1012767,8,M,41.0,1.0,IT,Hotel
3297,1000678,2,F,40.0,1.0,ES,Hotel
3298,1013090,5,M,36.0,0.0,AR,Hotel
3299,1009639,3,F,41.0,0.0,UK,Hotel
3300,1009599,1,F,43.0,0.0,AR,Hotel
3301,1007440,6,F,42.0,1.0,IT,AirBnB
3302,1012754,4,M,39.0,1.0,,AirBnB
3303,1008587,4,F,34.0,1.0,COL,Hotel
3304,1007178,6,M,,0.0,UK,AirBnB
3305,1003450,7,M,38.0,1.0,COL,AirBnB
3306,1005686,5,M,36.0,1.0,AR,AirBnB
3307,1002823,3,M,36.0,1.0,PE,AirBnB
3308,1012344,7,F,39.0,1.0,PE,Hotel
3309,1001399,4,M,40.0,0.0,AR,Hotel
3310,1009237,4,F,,0.0,US,Hotel
3311,1002967,4,M,43.0,0.0,NL,AirBnB
3312,1010191,4,M,41.0,0.0,UK,AirBnB
3313,1012038,4,F,,1.0,ES,AirBnB
3314,1005666,8,M,43.0,,NL,Hotel
3315,1012904,4,M,40.0,0.0,IT,Hotel
3316,1004186,2,F,47.0,,UK,Hotel
3317,1003491,3,F,44.0,1.0,ES,AirBnB
3318,1004914,4,F,43.0,0.0,AR,Hotel
3319,1009356,3,F,44.0,0.0,COL,Hotel
3320,1007912,2,F,41.0,1.0,NL,AirBnB
3321,1005435,4,F,42.0,0.0,PE,Hotel
3322,1003961,5,F,36.0,0.0,,AirBnB
3323,1001451,4,F,42.0,1.0,NL,AirBnB
3324,1012615,3,M,35.0,,,AirBnB
3325,1009889,2,M,37.0,0.0,PE,Hotel
3326,1009910,1,M,38.0,1.0,UK,AirBnB
3327,1009825,3,F,,0.0,US,Hotel
3328,1012439,2,M,39.0,1.0,ES,AirBnB
3329,1005650,2,M,42.0,0.0,UK,AirBnB
3330,1001215,2,M,35.0,0.0,PE,Hotel
3331,1013693,3,M,38.0,1.0,,AirBnB
3332,1004921,5,F,48.0,1.0,,AirBnB
3333,1011214,1,M,42.0,0.0,AR,AirBnB
3334,1009737,4,F,40.0,0.0,AR,AirBnB
3335,1004728,5,F,32.0,0.0,NL,AirBnB
3336,1008911,4,M,38.0,,ES,Hotel
3337,1011876,6,F,42.0,0.0,AR,Hotel
3338,1004250,3,M,33.0,0.0,COL,Hotel
3339,1004982,3,F,,,PE,Hotel
3340,1006243,2,M,42.0,0.0,ES,AirBnB
3341,1004492,5,F,34.0,1.0,PE,Hotel
3342,1002117,1,M,50.0,0.0,COL,AirBnB
3343,1005515,3,M,27.0,1.0,AR,Hotel
3344,1003647,2,F,32.0,1.0,ES,Hotel
3345,1006567,4,M,39.0,0.0,,Hotel
3346,1004239,5,M,29.0,0.0,US,Hotel
3347,1011398,4,M,49.0,0.0,COL,AirBnB
3348,1011988,3,M,38.0,1.0,,AirBnB
3349,1012101,7,F,40.0,1.0,UK,Hotel
3350,1002892,1,M,37.0,1.0,COL,AirBnB
3351,1012169,5,F,41.0,0.0,IT,Hotel
3352,1011821,2,F,37.0,1.0,US,Hotel
3353,1009526,7,M,38.0,0.0,ES,Hotel
3354,1001485,7,M,40.0,1.0,UK,AirBnB
3355,1000038,2,F,43.0,1.0,PE,AirBnB
3356,1003407,6,F,33.0,1.0,NL,Hotel
3357,1001592,2,F,45.0,1.0,COL,AirBnB
3358,1005612,1,F,,0.0,UK,Hotel
3359,1005496,6,F,38.0,,US,AirBnB
3360,1000588,4,M,37.0,1.0,US,AirBnB
3361,1001755,6,F,32.0,0.0,UK,AirBnB
3362,1009041,3,M,43.0,1.0,UK,Hotel
3363,1000836,2,M,42.0,1.0,COL,Hotel
3364,1005812,9,M,41.0,0.0,COL,AirBnB
3365,1002897,3,M,41.0,1.0,COL,Hotel
3366,1005810,6,M,33.0,1.0,,AirBnB
3367,1013811,5,M,40.0,,NL,AirBnB
3368,1006107,2,M,35.0,0.0,NL,Hotel
3369,1002779,6,F,43.0,0.0,US,Hotel
3370,1007798,2,F,32.0,0.0,ES,AirBnB
3371,1006669,2,F,43.0,1.0,COL,AirBnB
3372,1001749,3,F,40.0,,IT,Hotel
3373,1009525,4,F,39.0,1.0,AR,Hotel
3374,1013937,4,F,45.0,1.0,IT,AirBnB
3375,1007501,7,F,45.0,,COL,AirBnB
3376,1009296,1,F,56.0,0.0,PE,Hotel
3377,1014033,2,M,51.0,0.0,NL,AirBnB
3378,1009085,5,M,40.0,1.0,NL,AirBnB
3379,1001324,4,F,41.0,,,AirBnB
3380,1009648,4,F,,0.0,NL,Hotel
3381,1012261,4,M,46.0,,ES,AirBnB
3382,1007315,7,M,41.0,,NL,AirBnB
3383,1000344,2,M,45.0,1.0,PE,Hotel
3384,1011290,3,M,,0.0,ES,AirBnB
3385,1007297,5,M,44.0,0.0,IT,AirBnB
3386,1003778,5,F,41.0,1.0,US,AirBnB
3387,1007325,6,M,41.0,0.0,PE,AirBnB
3388,1009440,6,F,40.0,0.0,ES,AirBnB
3389,1013520,6,M,40.0,0.0,NL,Hotel
3390,1008518,2,F,34.0,1.0,US,Hotel
3391,1009503,5,M,42.0,1.0,PE,Hotel
3392,1001450,6,M,46.0,1.0,AR,Hotel
3393,1009533,2,M,38.0,1.0,AR,AirBnB
3394,1012493,2,F,37.0,1.0,US,Hotel
3395,1006809,2,M,36.0,1.0,PE,AirBnB
3396,1001262,5,F,33.0,0.0,NL,AirBnB
3397,1006261,4,F,36.0,1.0,US,Hotel
3398,1002471,4,M,46.0,,COL,Hotel
3399,1009842,5,M,46.0,1.0,PE,Hotel
3400,1009103,3,F,37.0,0.0,ES,AirBnB
3401,1000386,3,F,36.0,1.0,UK,Hotel
3402,1004273,3,M,42.0,0.0,PE,AirBnB
3403,1005898,6,M,38.0,0.0,US,Hotel
3404,1010129,3,M,42.0,0.0,IT,AirBnB
3405,1013430,2,F,51.0,,AR,Hotel
3406,1013931,5,F,40.0,0.0,NL,AirBnB
3407,1000178,2,F,41.0,,NL,Hotel
3408,1012500,4,F,43.0,1.0,ES,AirBnB
3409,1001890,4,F,38.0,1.0,ES,Hotel
3410,1005424,6,M,38.0,1.0,ES,AirBnB
3411,1000505,8,M,43.0,0.0,UK,AirBnB
3412,1007929,4,F,39.0,1.0,NL,Hotel
3413,1011055,3,M,36.0,1.0,IT,AirBnB
3414,1006020,4,M,43.0,1.0,PE,Hotel
3415,1009492,5,F,44.0,,,AirBnB
3416,1011426,1,F,45.0,1.0,ES,AirBnB
3417,1000569,4,F,39.0,1.0,NL,Hotel
3418,1009682,3,F,34.0,0.0,UK,AirBnB
3419,1009339,4,F,36.0,1.0,AR,Hotel
3420,1005010,3,F,,1.0,AR,AirBnB
3421,1006915,4,F,35.0,0.0,UK,AirBnB
3422,1010198,2,F,41.0,1.0,NL,AirBnB
3423,1007887,3,F,46.0,1.0,COL,AirBnB
3424,1004616,3,F,42.0,1.0,ES,AirBnB
3425,1003624,4,F,44.0,1.0,NL,AirBnB
3426,1006675,5,F,45.0,1.0,AR,AirBnB
3427,1010314,6,F,40.0,,PE,Hotel
3428,1004008,5,F,,0.0,UK,Hotel
3429,1004499,3,M,43.0,0.0,AR,AirBnB
3430,1009845,6,M,39.0,0.0,UK,Hotel
3431,1007770,7,F,41.0,0.0,IT,Hotel
3432,1007833,3,M,43.0,1.0,,Hotel
3433,1003177,3,F,35.0,,IT,Hotel
3434,1002757,2,M,36.0,1.0,US,AirBnB
3435,1000202,2,F,35.0,,,Hotel
3436,1005352,2,M,41.0,0.0,NL,AirBnB
3437,1007293,4,M,41.0,1.0,US,Hotel
3438,1003587,1,M,44.0,0.0,PE,AirBnB
3439,1011380,4,M,42.0,0.0,AR,AirBnB
3440,1006443,5,F,53.0,1.0,,AirBnB
3441,1006826,2,F,33.0,0.0,IT,AirBnB
3442,1002865,5,M,37.0,0.0,,Hotel
3443,1008796,2,M,42.0,0.0,PE,AirBnB
3444,1002176,2,F,39.0,1.0,ES,Hotel
3445,1012150,4,F,38.0,1.0,COL,Hotel
3446,1009305,4,M,39.0,0.0,ES,Hotel
3447,1007192,7,F,44.0,1.0,UK,AirBnB
3448,1011611,5,F,35.0,1.0,IT,Hotel
3449,1002369,4,F,38.0,1.0,UK,Hotel
3450,1001921,3,M,46.0,1.0,,Hotel
3451,1009908,4,F,45.0,0.0,ES,Hotel
3452,1003813,10,M,41.0,0.0,AR,AirBnB
3453,1006250,3,F,22.0,1.0,PE,Hotel
3454,1008457,4,M,42.0,0.0,ES,AirBnB
3455,1002930,3,F,50.0,0.0,IT,Hotel
3456,1004044,3,F,40.0,1.0,COL,Hotel
3457,1011653,5,F,38.0,1.0,,Hotel
3458,1008935,3,M,35.0,0.0,COL,Hotel
3459,1012016,3,M,43.0,1.0,NL,Hotel
3460,1012225,5,M,47.0,1.0,AR,Hotel
3461,1008496,8,M,39.0,1.0,NL,AirBnB
3462,1008541,5,M,,0.0,UK,AirBnB
3463,1011640,5,M,33.0,0.0,ES,Hotel
3464,1010585,2,F,44.0,1.0,UK,AirBnB
3465,1010128,4,M,41.0,0.0,COL,AirBnB
3466,1008101,2,M,41.0,1.0,,Hotel
3467,1008290,6,F,40.0,1.0,PE,Hotel
3468,1002175,3,F,42.0,0.0,,Hotel
3469,1006843,10,F,37.0,0.0,,AirBnB
3470,1002124,6,M,35.0,0.0,IT,Hotel
3471,1012980,2,M,40.0,0.0,NL,Hotel
3472,1006404,8,F,47.0,1.0,COL,AirBnB
3473,1000676,4,M,47.0,0.0,PE,AirBnB
3474,1002079,2,M,40.0,0.0,COL,Hotel
3475,1012495,5,F,40.0,1.0,ES,Hotel
3476,1010359,3,F,46.0,1.0,NL,AirBnB
3477,1003272,4,F,39.0,0.0,COL,AirBnB
3478,1002284,5,F,43.0,1.0,,AirBnB
3479,1008465,6,M,34.0,0.0,PE,Hotel
3480,1001426,4,M,40.0,1.0,UK,AirBnB
3481,1006440,5,F,41.0,0.0,PE,Hotel
3482,1007453,7,M,43.0,1.0,IT,Hotel
3483,1005778,3,M,44.0,0.0,US,AirBnB
3484,1000125,2,M,40.0,1.0,PE,AirBnB
3485,1007730,6,F,36.0,1.0,,Hotel
3486,1013719,3,F,37.0,0.0,COL,AirBnB
3487,1006545,6,M,33.0,0.0,UK,Hotel
3488,1010507,4,M,41.0,1.0,AR,Hotel
3489,1001678,5,F,39.0,0.0,PE,AirBnB
3490,1003571,3,M,43.0,1.0,ES,Hotel
3491,1001220,4,M,,1.0,IT,Hotel
3492,1013163,4,M,39.0,1.0,AR,AirBnB
3493,1009020,4,F,38.0,0.0,AR,AirBnB
3494,1010414,7,F,35.0,1.0,UK,Hotel
3495,1001671,5,M,38.0,0.0,AR,Hotel
3496,1011149,6,F,36.0,,PE,AirBnB
3497,1005091,7,F,34.0,,PE,AirBnB
3498,1011275,2,F,44.0,1.0,US,AirBnB
3499,1005798,4,F,38.0,1.0,UK,Hotel
3500,1005057,6,M,43.0,0.0,ES,AirBnB
3501,1012702,9,M,47.0,,IT,AirBnB
3502,1009829,3,M,,0.0,ES,AirBnB
3503,1002969,6,F,35.0,,NL,AirBnB
3504,1007121,4,F,46.0,0.0,US,Hotel
3505,1011891,6,M,,0.0,US,AirBnB
3506,1003442,4,F,44.0,,AR,Hotel
3507,1010699,4,F,46.0,1.0,IT,AirBnB
3508,1007650,1,F,42.0,0.0,,Hotel
3509,1012054,5,F,,1.0,PE,AirBnB
3510,1003633,6,F,45.0,0.0,COL,Hotel
3511,1010884,5,F,38.0,,US,AirBnB
3512,1008241,5,F,,0.0,AR,Hotel
3513,1013136,3,M,32.0,0.0,ES,Hotel
3514,1012887,5,M,47.0,0.0,COL,AirBnB
3515,1000709,2,M,42.0,1.0,ES,Hotel
3516,1009181,6,F,52.0,,US,AirBnB
3517,1012000,4,M,44.0,0.0,,AirBnB
3518,1008966,7,M,42.0,0.0,PE,AirBnB
3519,1008385,4,F,43.0,0.0,AR,Hotel
3520,1007086,3,M,42.0,1.0,COL,Hotel
3521,1005059,3,F,37.0,1.0,COL,Hotel
3522,1010519,4,M,45.0,1.0,AR,Hotel
3523,1010647,1,F,32.0,0.0,UK,AirBnB
3524,1008001,2,M,33.0,0.0,UK,Hotel
3525,1004618,9,F,45.0,0.0,US,Hotel
3526,1010992,6,M,44.0,1.0,PE,Hotel
3527,1000197,3,M,47.0,0.0,COL,AirBnB
3528,1012239,4,M,44.0,1.0,US,Hotel
3529,1005276,5,M,41.0,0.0,US,AirBnB
3530,1007302,5,M,,1.0,UK,Hotel
3531,1008688,4,M,,1.0,ES,Hotel
3532,1013511,5,M,35.0,1.0,COL,AirBnB
3533,1002547,3,F,38.0,0.0,UK,AirBnB
3534,1005293,3,M,39.0,0.0,UK,Hotel
3535,1012614,3,M,43.0,,COL,AirBnB
3536,1011124,4,F,39.0,1.0,IT,Hotel
3537,1001595,4,F,46.0,,ES,AirBnB
3538,1011310,5,M,45.0,1.0,AR,Hotel
3539,1000949,4,F,38.0,0.0,IT,AirBnB
3540,1010597,6,M,40.0,0.0,UK,Hotel
3541,1004535,5,F,46.0,0.0,ES,Hotel
3542,1008963,5,M,41.0,1.0,PE,Hotel
3543,1011522,4,M,30.0,1.0,IT,AirBnB
3544,1011845,6,F,41.0,,NL,AirBnB
3545,1007350,4,F,44.0,1.0,NL,AirBnB
3546,1009771,2,F,46.0,1.0,IT,AirBnB
3547,1008410,1,M,47.0,0.0,,AirBnB
3548,1012901,3,F,38.0,1.0,IT,Hotel
3549,1005774,4,F,42.0,1.0,US,AirBnB
3550,1000558,6,F,41.0,1.0,PE,AirBnB
3551,1009614,4,M,32.0,0.0,AR,Hotel
3552,1002985,8,M,41.0,1.0,US,Hotel
3553,1000765,3,M,43.0,1.0,COL,Hotel
3554,1009861,2,M,42.0,0.0,ES,AirBnB
3555,1001762,9,F,40.0,1.0,ES,Hotel
3556,1009898,3,F,42.0,0.0,NL,Hotel
3557,1001108,4,M,32.0,0.0,NL,Hotel
3558,1011024,2,M,,1.0,,Hotel
3559,1002939,4,M,42.0,1.0,NL,Hotel
3560,1004229,4,F,42.0,0.0,PE,Hotel
3561,1004172,2,F,44.0,1.0,US,AirBnB
3562,1011190,5,M,41.0,1.0,IT,Hotel
3563,1010703,3,F,30.0,1.0,PE,Hotel
3564,1012750,6,M,48.0,1.0,UK,Hotel
3565,1001158,6,F,35.0,1.0,ES,Hotel
3566,1011796,6,M,32.0,1.0,UK,AirBnB
3567,1001047,2,F,46.0,0.0,COL,Hotel
3568,1004815,2,M,35.0,,UK,Hotel
3569,1013770,8,F,32.0,1.0,NL,Hotel
3570,1011215,6,M,45.0,0.0,AR,AirBnB
3571,1010107,6,M,36.0,1.0,PE,AirBnB
3572,1004102,3,M,39.0,1.0,ES,AirBnB
3573,1008066,6,F,40.0,0.0,,AirBnB
3574,1005122,4,F,44.0,0.0,COL,Hotel
3575,1006564,2,M,35.0,,ES,Hotel
3576,1011620,6,M,39.0,1.0,,AirBnB
3577,1007316,7,M,43.0,0.0,AR,AirBnB
3578,1002575,2,M,38.0,0.0,UK,Hotel
3579,1001554,4,M,38.0,1.0,US,AirBnB
3580,1013803,5,F,37.0,0.0,PE,AirBnB
3581,1000238,4,F,51.0,1.0,PE,AirBnB
3582,1007749,6,F,32.0,0.0,NL,AirBnB
3583,1010168,3,M,37.0,0.0,COL,Hotel
3584,1000075,7,F,,1.0,AR,AirBnB
3585,1013687,4,F,40.0,0.0,PE,AirBnB
3586,1008960,3,M,43.0,0.0,IT,AirBnB
3587,1000920,3,F,51.0,1.0,IT,AirBnB
3588,1012336,2,M,,0.0,UK,AirBnB
3589,1002847,3,F,38.0,,AR,AirBnB
3590,1007959,2,F,41.0,0.0,UK,Hotel
3591,1008449,4,F,41.0,0.0,US,Hotel
3592,1009479,6,M,40.0,1.0,NL,AirBnB
3593,1010822,6,F,36.0,0.0,AR,AirBnB
3594,1011012,5,M,34.0,0.0,PE,Hotel
3595,1000853,4,M,41.0,0.0,UK,AirBnB
3596,1014010,4,M,45.0,0.0,COL,AirBnB
3597,1007836,5,M,44.0,0.0,AR,AirBnB
3598,1013862,4,F,49.0,1.0,PE,AirBnB
3599,1010266,3,M,39.0,1.0,ES,AirBnB
3600,1006636,5,M,39.0,,IT,AirBnB
3601,1006586,2,F,43.0,0.0,UK,Hotel
3602,1011266,3,F,,1.0,US,AirBnB
3603,1013200,2,F,40.0,0.0,AR,AirBnB
3604,1012997,5,M,40.0,,ES,Hotel
3605,1009094,5,M,30.0,1.0,AR,AirBnB
3606,1010214,6,M,43.0,0.0,US,AirBnB
3607,1000201,4,M,46.0,,IT,AirBnB
3608,1000361,4,F,52.0,0.0,UK,Hotel
3609,1013366,3,F,36.0,1.0,US,Hotel
3610,1010964,7,F,33.0,,IT,Hotel
3611,1010547,7,F,38.0,1.0,NL,Hotel
3612,1011884,6,M,37.0,0.0,PE,Hotel
3613,1007899,4,M,39.0,1.0,IT,AirBnB
3614,1013157,1,M,38.0,1.0,,AirBnB
3615,1002687,1,F,,0.0,PE,Hotel
3616,1007283,4,M,41.0,1.0,NL,Hotel
3617,1013245,7,F,43.0,0.0,,Hotel
3618,1011792,3,F,45.0,1.0,PE,AirBnB
3619,1005927,4,M,40.0,,,AirBnB
3620,1004881,5,F,44.0,0.0,US,Hotel
3621,1012670,2,M,36.0,0.0,US,Hotel
3622,1008271,1,F,37.0,1.0,UK,Hotel
3623,1012450,4,M,39.0,1.0,UK,AirBnB
3624,1008349,8,M,30.0,1.0,ES,AirBnB
3625,1011971,8,M,41.0,,US,Hotel
3626,1004925,3,F,,1.0,US,AirBnB
3627,1007568,6,F,38.0,0.0,ES,AirBnB
3628,1005062,4,F,37.0,0.0,COL,AirBnB
3629,1009584,2,M,44.0,0.0,ES,AirBnB
3630,1004671,3,M,44.0,0.0,AR,AirBnB
3631,1013378,3,F,37.0,1.0,NL,Hotel
3632,1006180,2,M,39.0,1.0,AR,AirBnB
3633,1004095,6,F,,1.0,NL,AirBnB
3634,1012087,3,M,31.0,0.0,,Hotel
3635,1012719,6,F,45.0,0.0,UK,Hotel
3636,1013382,6,F,36.0,1.0,NL,Hotel
3637,1006349,2,F,31.0,1.0,,Hotel
3638,1012179,5,M,40.0,0.0,COL,Hotel
3639,1008942,5,M,43.0,0.0,NL,AirBnB
3640,1006004,2,M,43.0,1.0,IT,Hotel
3641,1010123,6,M,34.0,1.0,US,AirBnB
3642,1008724,3,M,48.0,1.0,ES,Hotel
3643,1004488,4,F,37.0,1.0,UK,Hotel
3644,1000400,5,M,40.0,0.0,AR,Hotel
3645,1007970,5,M,36.0,1.0,PE,AirBnB
3646,1004042,3,M,,0.0,NL,AirBnB
3647,1000855,6,M,33.0,1.0,US,AirBnB
3648,1007308,5,F,43.0,1.0,ES,AirBnB
3649,1012292,3,F,35.0,0.0,AR,AirBnB
3650,1006814,3,M,36.0,0.0,ES,Hotel
3651,1011031,6,F,50.0,1.0,COL,AirBnB
3652,1009761,5,M,45.0,1.0,NL,Hotel
3653,1008433,4,M,48.0,1.0,AR,Hotel
3654,1010625,5,M,,1.0,US,Hotel
3655,1006017,3,F,41.0,1.0,UK,AirBnB
3656,1012349,2,F,38.0,1.0,UK,Hotel
3657,1007695,2,M,39.0,1.0,US,AirBnB
3658,1012916,2,M,,,ES,Hotel
3659,1004132,2,F,36.0,0.0,NL,AirBnB
3660,1003705,5,M,28.0,0.0,,Hotel
3661,1005878,6,F,45.0,0.0,AR,Hotel
3662,1013725,2,M,38.0,0.0,COL,Hotel
3663,1000097,7,F,50.0,0.0,ES,Hotel
3664,1011379,4,M,54.0,,ES,AirBnB
3665,1002692,1,F,38.0,1.0,,Hotel
3666,1010223,2,F,50.0,0.0,AR,Hotel
3667,1003504,2,F,42.0,0.0,ES,Hotel
3668,1003415,4,F,39.0,0.0,NL,AirBnB
3669,1010949,3,M,,0.0,NL,AirBnB
3670,1009306,5,F,,0.0,IT,Hotel
3671,1006659,3,M,44.0,1.0,US,Hotel
3672,1009962,3,M,38.0,1.0,IT,AirBnB
3673,1012996,6,M,33.0,1.0,IT,AirBnB
3674,1006654,6,M,46.0,0.0,AR,AirBnB
3675,1000166,4,F,40.0,0.0,US,AirBnB
3676,1011904,5,F,38.0,0.0,ES,AirBnB
3677,1000404,5,M,49.0,1.0,IT,Hotel
3678,1000340,5,M,38.0,1.0,ES,AirBnB
3679,1008451,3,M,39.0,1.0,US,AirBnB
3680,1008505,4,M,35.0,0.0,PE,Hotel
3681,1003809,4,M,39.0,0.0,US,Hotel
3682,1004160,4,M,42.0,1.0,ES,Hotel
3683,1012649,3,F,39.0,1.0,ES,Hotel
3684,1001391,2,F,45.0,0.0,ES,Hotel
3685,1007638,2,M,33.0,1.0,NL,AirBnB
3686,1010101,4,M,36.0,0.0,UK,Hotel
3687,1005550,5,M,43.0,1.0,COL,Hotel
3688,1006974,2,M,35.0,1.0,NL,AirBnB
3689,1003095,3,F,35.0,1.0,PE,Hotel
3690,1002085,5,M,44.0,0.0,PE,AirBnB
3691,1003810,4,M,,1.0,COL,Hotel
3692,1011841,5,M,38.0,0.0,COL,Hotel
3693,1011846,3,F,38.0,1.0,ES,Hotel
3694,1006216,3,M,38.0,0.0,US,Hotel
3695,1009311,3,M,47.0,0.0,UK,AirBnB
3696,1005932,3,F,38.0,0.0,US,AirBnB
3697,1002999,9,M,37.0,1.0,IT,AirBnB
3698,1001821,2,M,34.0,1.0,IT,AirBnB
3699,1012322,3,F,39.0,0.0,PE,AirBnB
3700,1012502,4,M,44.0,1.0,ES,Hotel
3701,1010744,2,M,,0.0,ES,AirBnB
3702,1012855,4,M,,0.0,NL,AirBnB
3703,1006921,4,M,33.0,1.0,IT,AirBnB
3704,1002986,6,M,46.0,0.0,NL,AirBnB
3705,1006739,4,M,40.0,1.0,IT,AirBnB
3706,1005055,6,F,35.0,1.0,AR,Hotel
3707,1007754,2,M,45.0,0.0,AR,AirBnB
3708,1006733,1,M,39.0,1.0,PE,AirBnB
